code,region,cercle,commune,vfq,gps,longitude,latitude,parent_code
36037342,SIKASSO,YANFOLILA,GOUANDIAKA,DJELIKOUROU,"-8.28, 10.83",-8.28,10.83,36037000
36037343,SIKASSO,YANFOLILA,GOUANDIAKA,KOUNTOUN,"-8.3, 10.85",-8.3,10.85,36037000
36037375,SIKASSO,YANFOLILA,GOUANDIAKA,HADJILA,"-8.18, 10.55",-8.18,10.55,36037000
36037409,SIKASSO,YANFOLILA,GOUANDIAKA,HADJILAMININA,"-8.26, 10.67",-8.26,10.67,36037000
36037443,SIKASSO,YANFOLILA,GOUANDIAKA,KALAKO,"-8.15, 10.81",-8.15,10.81,36037000
36037444,SIKASSO,YANFOLILA,GOUANDIAKA,KOLENDA,"-8.15, 10.77",-8.15,10.77,36037000
36037477,SIKASSO,YANFOLILA,GOUANDIAKA,KALANA,"-8.2, 10.79",-8.2,10.79,36037000
36037478,SIKASSO,YANFOLILA,GOUANDIAKA,DIAMORY PLANTATION,"-8.15, 10.77",-8.15,10.77,36037000
36037511,SIKASSO,YANFOLILA,GOUANDIAKA,KONFRA,"-8.22, 10.49",-8.22,10.49,36037000
36037512,SIKASSO,YANFOLILA,GOUANDIAKA,MANANKOLO,"-8.2, 10.44",-8.2,10.44,36037000
36037545,SIKASSO,YANFOLILA,GOUANDIAKA,KOSSIALA,"-8.24, 10.6",-8.24,10.6,36037000
36037579,SIKASSO,YANFOLILA,GOUANDIAKA,KOUMBALA,"-8.2, 10.71",-8.2,10.71,36037000
36037613,SIKASSO,YANFOLILA,GOUANDIAKA,LEBA,"-8.21, 10.52",-8.21,10.52,36037000
36037647,SIKASSO,YANFOLILA,GOUANDIAKA,MANDEBALA,"-8.26, 10.69",-8.26,10.69,36037000
36037681,SIKASSO,YANFOLILA,GOUANDIAKA,NENEDIANA,"-8.1, 10.49",-8.1,10.49,36037000
36037715,SIKASSO,YANFOLILA,GOUANDIAKA,NIESSOUMALA,"-8.21, 10.6",-8.21,10.6,36037000
36037749,SIKASSO,YANFOLILA,GOUANDIAKA,NOUNFRA,"-8.22, 10.87",-8.22,10.87,36037000
36037783,SIKASSO,YANFOLILA,GOUANDIAKA,SADIOUROULA,"-8.23, 10.63",-8.23,10.63,36037000
36037817,SIKASSO,YANFOLILA,GOUANDIAKA,SALALA,"-8.21, 10.56",-8.21,10.56,36037000
36037851,SIKASSO,YANFOLILA,GOUANDIAKA,SAMERILA,"-8.26, 10.61",-8.26,10.61,36037000
36037885,SIKASSO,YANFOLILA,GOUANDIAKA,SOLOMANINA,"-8.2, 10.7",-8.2,10.7,36037000
36037886,SIKASSO,YANFOLILA,GOUANDIAKA,SOKOROKO,"-8.14, 10.75",-8.14,10.75,36037000
36037919,SIKASSO,YANFOLILA,GOUANDIAKA,TENINTOUMANINA,"-8.14, 10.66",-8.14,10.66,36037000
36037953,SIKASSO,YANFOLILA,GOUANDIAKA,ZAMBALA,"-8.2, 10.6",-8.2,10.6,36037000
36043001,SIKASSO,YANFOLILA,KOUSSAN,BASSIDIBEDJING,"-7.92, 10.57",-7.92,10.57,36043000
36043063,SIKASSO,YANFOLILA,KOUSSAN,DALAKAN,"-7.95, 10.48",-7.95,10.48,36043000
36043064,SIKASSO,YANFOLILA,KOUSSAN,BOIDA,"-7.94, 10.47",-7.94,10.47,36043000
36043125,SIKASSO,YANFOLILA,KOUSSAN,DAOUNABERE,"-8.17, 11.12",-8.17,11.12,36043000
36043126,SIKASSO,YANFOLILA,KOUSSAN,MAMOUROULA,"-8.06, 10.61",-8.06,10.61,36043000
36043187,SIKASSO,YANFOLILA,KOUSSAN,DIANGOUEMERILA,"-7.87, 10.4",-7.87,10.4,36043000
36043249,SIKASSO,YANFOLILA,KOUSSAN,DINSOKORO,"-8.09, 10.47",-8.09,10.47,36043000
36043311,SIKASSO,YANFOLILA,KOUSSAN,DINSO-BELEDA,"-8.08, 10.46",-8.08,10.46,36043000
36043373,SIKASSO,YANFOLILA,KOUSSAN,DINSO-MADINA,"-8.08, 10.49",-8.08,10.49,36043000
36043435,SIKASSO,YANFOLILA,KOUSSAN,FARABALA,"-7.98, 10.64",-7.98,10.64,36043000
36043436,SIKASSO,YANFOLILA,KOUSSAN,FARABA-COURA,"-7.92, 10.57",-7.92,10.57,36043000
36043497,SIKASSO,YANFOLILA,KOUSSAN,FILAMANA,"-7.95, 10.5",-7.95,10.5,36043000
36043559,SIKASSO,YANFOLILA,KOUSSAN,KANGOUESSAMALA,"-7.93, 10.62",-7.93,10.62,36043000
36043621,SIKASSO,YANFOLILA,KOUSSAN,KONIKO,"-7.93, 10.41",-7.93,10.41,36043000
36043622,SIKASSO,YANFOLILA,KOUSSAN,KONINKO-COURA,"-7.92, 10.41",-7.92,10.41,36043000
36043683,SIKASSO,YANFOLILA,KOUSSAN,KOUROULAMINI,"-7.79, 10.32",-7.79,10.32,36043000
36043745,SIKASSO,YANFOLILA,KOUSSAN,MOGOYAFARA,"-7.95, 10.47",-7.95,10.47,36043000
36043807,SIKASSO,YANFOLILA,KOUSSAN,OURODJI,"-8.08, 10.4",-8.08,10.4,36043000
36043869,SIKASSO,YANFOLILA,KOUSSAN,SANDOUGOULA,"-7.86, 10.25",-7.86,10.25,36043000
36043931,SIKASSO,YANFOLILA,KOUSSAN,SANGAREDJING,"-7.94, 10.56",-7.94,10.56,36043000
36049001,SIKASSO,YANFOLILA,SANKARANI,BAMBADALA,"-8.47, 11.48",-8.47,11.48,36049000
36049125,SIKASSO,YANFOLILA,SANKARANI,BAMBALA,"-8.31, 11.4",-8.31,11.4,36049000
36049249,SIKASSO,YANFOLILA,SANKARANI,FARABA,"-8.31, 11.38",-8.31,11.38,36049000
36049250,SIKASSO,YANFOLILA,SANKARANI,BADA OU SIKOULE-DAGAN,"-8.3, 11.36",-8.3,11.36,36049000
36049373,SIKASSO,YANFOLILA,SANKARANI,FARANI,"-8.09, 11.62",-8.09,11.62,36049000
36049497,SIKASSO,YANFOLILA,SANKARANI,FINGOUANA,"-8.37, 11.41",-8.37,11.41,36049000
36049621,SIKASSO,YANFOLILA,SANKARANI,KOLENA,"-8.39, 11.44",-8.39,11.44,36049000
36049745,SIKASSO,YANFOLILA,SANKARANI,MADINACOUN,"-8.43, 11.43",-8.43,11.43,36049000
36049746,SIKASSO,YANFOLILA,SANKARANI,MADINATIE,"-8.47, 11.43",-8.47,11.43,36049000
36049869,SIKASSO,YANFOLILA,SANKARANI,MADINADIOU,"-8.48, 11.43",-8.48,11.43,36049000
36055001,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,ASSAMOROLA,"-8.24, 11.36",-8.24,11.36,36055000
36055067,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,BADOUGOU,"-8.32, 11.26",-8.32,11.26,36055000
36055133,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,BANKOUMANA,"-8.28, 11.31",-8.28,11.31,36055000
36055199,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,BEREBOGOLA,"-8.22, 11.4",-8.22,11.4,36055000
36055265,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,DIARANI,"-8.31, 11.28",-8.31,11.28,36055000
36055266,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,DIARANI-DJIN,"-8.29, 11.27",-8.29,11.27,36055000
36055267,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,FARAGOUYE,"-8.32, 11.27",-8.32,11.27,36055000
36055331,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,DJIMBALA,"-8.34, 11.18",-8.34,11.18,36055000
36055397,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,KONNA,"-8.35, 11.25",-8.35,11.25,36055000
36055398,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,DOUBINTOU,"-8.32, 11.27",-8.32,11.27,36055000
36055463,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,MAKANDIANA,"-8.33, 11.36",-8.33,11.36,36055000
36055529,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,MORIBALA,"-8.22, 11.35",-8.22,11.35,36055000
36055530,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,N'GOLOCOURA,"-8.18, 11.34",-8.18,11.34,36055000
36055531,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SIRANIGUELA,"-8.2, 11.34",-8.2,11.34,36055000
36055595,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SANANKOROBA,"-8.22, 11.44",-8.22,11.44,36055000
36055661,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SIEKOROLE,"-8.26, 11.32",-8.26,11.32,36055000
36055727,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SINDO,"-8.23, 11.27",-8.23,11.27,36055000
36055728,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,ASSABARILA,"-8.24, 11.29",-8.24,11.29,36055000
36055729,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,DEBOURALA,"-8.25, 11.27",-8.25,11.27,36055000
36055730,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SINDO-DJIN,"-8.25, 11.3",-8.25,11.3,36055000
36055793,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SOLINKORO,"-8.23, 11.37",-8.23,11.37,36055000
36055794,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SELEDJAN,"-8.25, 11.37",-8.25,11.37,36055000
36055859,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,TIENTOGO,"-8.35, 11.35",-8.35,11.35,36055000
36055860,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,SANYMALE,"-8.38, 11.36",-8.38,11.36,36055000
36055925,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,YOROLA,"-8.24, 11.39",-8.24,11.39,36055000
36055926,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,KOUROUKORO,"-8.25, 11.42",-8.25,11.42,36055000
36061001,SIKASSO,YANFOLILA,TAGANDOUGOU,BAYA-SIEKOROLE,"-8.25, 11.64",-8.25,11.64,36061000
36061143,SIKASSO,YANFOLILA,TAGANDOUGOU,BINKO,"-8.24, 11.64",-8.24,11.64,36061000
36061144,SIKASSO,YANFOLILA,TAGANDOUGOU,BALANDOULEDIAN,"-8.35, 11.52",-8.35,11.52,36061000
36061145,SIKASSO,YANFOLILA,TAGANDOUGOU,BEKO,"-8.34, 11.56",-8.34,11.56,36061000
36061146,SIKASSO,YANFOLILA,TAGANDOUGOU,BIRABA,"-8.39, 11.51",-8.39,11.51,36061000
36061147,SIKASSO,YANFOLILA,TAGANDOUGOU,BOBOCHIDJAN,"-8.28, 11.57",-8.28,11.57,36061000
36061148,SIKASSO,YANFOLILA,TAGANDOUGOU,BOKOKOUN,"-8.42, 11.47",-8.42,11.47,36061000
36061149,SIKASSO,YANFOLILA,TAGANDOUGOU,BOLONINDA,"-8.37, 11.57",-8.37,11.57,36061000
36061150,SIKASSO,YANFOLILA,TAGANDOUGOU,DJIGALA,"-8.28, 11.54",-8.28,11.54,36061000
36061151,SIKASSO,YANFOLILA,TAGANDOUGOU,DJILEGUE,"-8.33, 11.53",-8.33,11.53,36061000
36061152,SIKASSO,YANFOLILA,TAGANDOUGOU,FARAKO,"-8.35, 11.57",-8.35,11.57,36061000
36061153,SIKASSO,YANFOLILA,TAGANDOUGOU,FOLOMBA,"-8.31, 11.54",-8.31,11.54,36061000
36061154,SIKASSO,YANFOLILA,TAGANDOUGOU,KARAKO,"-8.3, 11.55",-8.3,11.55,36061000
36061155,SIKASSO,YANFOLILA,TAGANDOUGOU,KOLEKOUROU I,"-8.34, 11.5",-8.34,11.5,36061000
36061156,SIKASSO,YANFOLILA,TAGANDOUGOU,KOLEKOUROU II,"-8.34, 11.5",-8.34,11.5,36061000
36061157,SIKASSO,YANFOLILA,TAGANDOUGOU,KOUROUBALY,"-8.33, 11.49",-8.33,11.49,36061000
36061158,SIKASSO,YANFOLILA,TAGANDOUGOU,SANAMBAKO,"-8.4, 11.51",-8.4,11.51,36061000
36061159,SIKASSO,YANFOLILA,TAGANDOUGOU,SIRANIKELE,"-8.34, 11.55",-8.34,11.55,36061000
36061160,SIKASSO,YANFOLILA,TAGANDOUGOU,TIEGUEKOUROUNI,"-8.34, 11.52",-8.34,11.52,36061000
36061161,SIKASSO,YANFOLILA,TAGANDOUGOU,TOMIMBA,"-8.37, 11.51",-8.37,11.51,36061000
36061162,SIKASSO,YANFOLILA,TAGANDOUGOU,WASSADA,"-8.33, 11.57",-8.33,11.57,36061000
36061285,SIKASSO,YANFOLILA,TAGANDOUGOU,FARABACORO,"-8.34, 11.6",-8.34,11.6,36061000
36061427,SIKASSO,YANFOLILA,TAGANDOUGOU,FARABACOURA,"-8.25, 11.64",-8.25,11.64,36061000
36061428,SIKASSO,YANFOLILA,TAGANDOUGOU,BALAMA,"-8.3, 11.59",-8.3,11.59,36061000
36061429,SIKASSO,YANFOLILA,TAGANDOUGOU,DIALAKE,"-8.25, 11.59",-8.25,11.59,36061000
36061430,SIKASSO,YANFOLILA,TAGANDOUGOU,DOUGOUKORO,"-8.25, 11.59",-8.25,11.59,36061000
36061431,SIKASSO,YANFOLILA,TAGANDOUGOU,FONKO,"-8.24, 11.61",-8.24,11.61,36061000
36061432,SIKASSO,YANFOLILA,TAGANDOUGOU,GRIN (KABA SIRMANO,"-8.26, 11.62",-8.26,11.62,36061000
36061433,SIKASSO,YANFOLILA,TAGANDOUGOU,GUELEBA,"-8.32, 11.6",-8.32,11.6,36061000
36061434,SIKASSO,YANFOLILA,TAGANDOUGOU,SENIKELE,"-8.32, 11.58",-8.32,11.58,36061000
36061569,SIKASSO,YANFOLILA,TAGANDOUGOU,KONDJIGUILA,"-8.24, 11.63",-8.24,11.63,36061000
36061570,SIKASSO,YANFOLILA,TAGANDOUGOU,DENKELE,"-8.33, 11.68",-8.33,11.68,36061000
36061571,SIKASSO,YANFOLILA,TAGANDOUGOU,GUELEBA,"-8.32, 11.62",-8.32,11.62,36061000
36061572,SIKASSO,YANFOLILA,TAGANDOUGOU,KOBAFELA,"-8.28, 11.69",-8.28,11.69,36061000
36061573,SIKASSO,YANFOLILA,TAGANDOUGOU,TIENRANI,"-8.36, 11.62",-8.36,11.62,36061000
36061711,SIKASSO,YANFOLILA,TAGANDOUGOU,TAGAN,"-8.33, 11.47",-8.33,11.47,36061000
36061712,SIKASSO,YANFOLILA,TAGANDOUGOU,FARADIAN II MOHAMED T,"-8.32, 11.48",-8.32,11.48,36061000
36061713,SIKASSO,YANFOLILA,TAGANDOUGOU,FARADIAN I. BREHIMA T,"-8.32, 11.49",-8.32,11.49,36061000
36061714,SIKASSO,YANFOLILA,TAGANDOUGOU,KELEFOUGANI,"-8.32, 11.44",-8.32,11.44,36061000
36061715,SIKASSO,YANFOLILA,TAGANDOUGOU,KODALA,"-8.32, 11.44",-8.32,11.44,36061000
36061853,SIKASSO,YANFOLILA,TAGANDOUGOU,TIEGOUEKOUROUNI,"-8.34, 11.52",-8.34,11.52,36061000
36067001,SIKASSO,YANFOLILA,WASSOULOU BALLE,BADOGO,"-8.21, 11.03",-8.21,11.03,36067000
36067002,SIKASSO,YANFOLILA,WASSOULOU BALLE,DIAFERELA I,"-8.26, 11.0",-8.26,11.0,36067000
36067003,SIKASSO,YANFOLILA,WASSOULOU BALLE,DIAFERELA II,"-8.27, 10.99",-8.27,10.99,36067000
36067004,SIKASSO,YANFOLILA,WASSOULOU BALLE,KARATOU,"-8.23, 10.95",-8.23,10.95,36067000
36067005,SIKASSO,YANFOLILA,WASSOULOU BALLE,SIRINA,"-7.85, 11.04",-7.85,11.04,36067000
36067034,SIKASSO,YANFOLILA,WASSOULOU BALLE,BALANFINA,"-7.89, 11.06",-7.89,11.06,36067000
36067067,SIKASSO,YANFOLILA,WASSOULOU BALLE,BALENA,"-7.93, 11.23",-7.93,11.23,36067000
36067100,SIKASSO,YANFOLILA,WASSOULOU BALLE,BARILA,"-8.06, 11.29",-8.06,11.29,36067000
36067101,SIKASSO,YANFOLILA,WASSOULOU BALLE,KONOFELE,"-8.03, 11.25",-8.03,11.25,36067000
36067133,SIKASSO,YANFOLILA,WASSOULOU BALLE,BOGOTAFARA,"-8.3, 11.04",-8.3,11.04,36067000
36067134,SIKASSO,YANFOLILA,WASSOULOU BALLE,FOUGAMANA,"-8.32, 11.09",-8.32,11.09,36067000
36067135,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOFLATIE,"-8.32, 11.07",-8.32,11.07,36067000
36067166,SIKASSO,YANFOLILA,WASSOULOU BALLE,BOUNOUNKO,"-8.03, 11.19",-8.03,11.19,36067000
36067167,SIKASSO,YANFOLILA,WASSOULOU BALLE,DALA,"-8.01, 11.15",-8.01,11.15,36067000
36067168,SIKASSO,YANFOLILA,WASSOULOU BALLE,DOUGOUYELA,"-8.06, 11.15",-8.06,11.15,36067000
36067169,SIKASSO,YANFOLILA,WASSOULOU BALLE,KARTABOUGOU,"-8.08, 11.19",-8.08,11.19,36067000
36067170,SIKASSO,YANFOLILA,WASSOULOU BALLE,SANAKOROBA,"-7.98, 11.23",-7.98,11.23,36067000
36067171,SIKASSO,YANFOLILA,WASSOULOU BALLE,SOMALA,"-8.02, 11.24",-8.02,11.24,36067000
36067199,SIKASSO,YANFOLILA,WASSOULOU BALLE,DALADA,"-8.31, 11.08",-8.31,11.08,36067000
36067232,SIKASSO,YANFOLILA,WASSOULOU BALLE,DIALAFARA,"-8.3, 11.17",-8.3,11.17,36067000
36067265,SIKASSO,YANFOLILA,WASSOULOU BALLE,DJEGUENINA,"-7.98, 11.21",-7.98,11.21,36067000
36067298,SIKASSO,YANFOLILA,WASSOULOU BALLE,DJELINFING,"-8.25, 11.19",-8.25,11.19,36067000
36067299,SIKASSO,YANFOLILA,WASSOULOU BALLE,FERELA OU FODELA,"-8.29, 11.2",-8.29,11.2,36067000
36067300,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOULAKOLA,"-8.23, 11.17",-8.23,11.17,36067000
36067331,SIKASSO,YANFOLILA,WASSOULOU BALLE,FALIKO,"-8.29, 11.22",-8.29,11.22,36067000
36067364,SIKASSO,YANFOLILA,WASSOULOU BALLE,GOUALAFARA,"-8.16, 11.3",-8.16,11.3,36067000
36067397,SIKASSO,YANFOLILA,WASSOULOU BALLE,GOUALALA 1,"-8.23, 11.23",-8.23,11.23,36067000
36067398,SIKASSO,YANFOLILA,WASSOULOU BALLE,KONANDAGA,"-8.2, 11.26",-8.2,11.26,36067000
36067399,SIKASSO,YANFOLILA,WASSOULOU BALLE,MISSALA,"-8.26, 11.25",-8.26,11.25,36067000
36067430,SIKASSO,YANFOLILA,WASSOULOU BALLE,GOUALALA 2,"-8.24, 11.22",-8.24,11.22,36067000
36067463,SIKASSO,YANFOLILA,WASSOULOU BALLE,GOUENSO,"-8.09, 11.29",-8.09,11.29,36067000
36067464,SIKASSO,YANFOLILA,WASSOULOU BALLE,TAMADJAMOROLA,"-8.12, 11.26",-8.12,11.26,36067000
36067496,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOFOULATIE,"-8.09, 11.25",-8.09,11.25,36067000
36067497,SIKASSO,YANFOLILA,WASSOULOU BALLE,BOUANSO,"-8.13, 11.26",-8.13,11.26,36067000
36067529,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOUROU,"-8.09, 11.06",-8.09,11.06,36067000
36067562,SIKASSO,YANFOLILA,WASSOULOU BALLE,LONTOLA,"-8.05, 11.07",-8.05,11.07,36067000
36067595,SIKASSO,YANFOLILA,WASSOULOU BALLE,MAGADALA,"-7.9, 11.13",-7.9,11.13,36067000
36067628,SIKASSO,YANFOLILA,WASSOULOU BALLE,MALIKILA,"-8.21, 11.04",-8.21,11.04,36067000
36067629,SIKASSO,YANFOLILA,WASSOULOU BALLE,DIOUMELA OU NIAMANA,"-8.22, 11.07",-8.22,11.07,36067000
36067630,SIKASSO,YANFOLILA,WASSOULOU BALLE,DJIGOUENIDA,"-8.23, 10.98",-8.23,10.98,36067000
36067631,SIKASSO,YANFOLILA,WASSOULOU BALLE,FARABA,"-8.26, 11.06",-8.26,11.06,36067000
36067632,SIKASSO,YANFOLILA,WASSOULOU BALLE,KADOLA,"-8.19, 11.09",-8.19,11.09,36067000
36067633,SIKASSO,YANFOLILA,WASSOULOU BALLE,KODA-TINESSAOUNE,"-8.23, 11.11",-8.23,11.11,36067000
36067634,SIKASSO,YANFOLILA,WASSOULOU BALLE,LEKORO,"-8.26, 10.99",-8.26,10.99,36067000
36067635,SIKASSO,YANFOLILA,WASSOULOU BALLE,NIESSERILA,"-8.24, 11.07",-8.24,11.07,36067000
36067661,SIKASSO,YANFOLILA,WASSOULOU BALLE,MORIFINA,"-7.93, 11.09",-7.93,11.09,36067000
36067694,SIKASSO,YANFOLILA,WASSOULOU BALLE,NOUNSAMOUNA,"-8.26, 11.16",-8.26,11.16,36067000
36067727,SIKASSO,YANFOLILA,WASSOULOU BALLE,OUASSADA,"-8.09, 11.06",-8.09,11.06,36067000
36067760,SIKASSO,YANFOLILA,WASSOULOU BALLE,OUROU-OUROU,"-8.13, 11.09",-8.13,11.09,36067000
36067761,SIKASSO,YANFOLILA,WASSOULOU BALLE,ALY TOGO BOUGOUDA,"-8.17, 11.12",-8.17,11.12,36067000
36067762,SIKASSO,YANFOLILA,WASSOULOU BALLE,DOGON OUROU-OUROU HAM,"-8.15, 11.13",-8.15,11.13,36067000
36067763,SIKASSO,YANFOLILA,WASSOULOU BALLE,MELIBANA,"-8.17, 11.13",-8.17,11.13,36067000
36067764,SIKASSO,YANFOLILA,WASSOULOU BALLE,OUROU MARKA,"-8.14, 11.1",-8.14,11.1,36067000
36067793,SIKASSO,YANFOLILA,WASSOULOU BALLE,SANANA,"-7.96, 11.09",-7.96,11.09,36067000
36067794,SIKASSO,YANFOLILA,WASSOULOU BALLE,BOMBA OU YOROLA,"-7.99, 11.08",-7.99,11.08,36067000
36067795,SIKASSO,YANFOLILA,WASSOULOU BALLE,GOROTOUMOU OU NIANABA,"-7.99, 11.06",-7.99,11.06,36067000
36067826,SIKASSO,YANFOLILA,WASSOULOU BALLE,SEKOU,"-8.31, 11.14",-8.31,11.14,36067000
36067827,SIKASSO,YANFOLILA,WASSOULOU BALLE,BALLAMOUSSALA,"-8.3, 11.14",-8.3,11.14,36067000
36067828,SIKASSO,YANFOLILA,WASSOULOU BALLE,BELELA,"-8.31, 11.14",-8.31,11.14,36067000
36067859,SIKASSO,YANFOLILA,WASSOULOU BALLE,SODALA,"-8.13, 11.34",-8.13,11.34,36067000
36067892,SIKASSO,YANFOLILA,WASSOULOU BALLE,SOLONA,"-8.23, 11.13",-8.23,11.13,36067000
36067893,SIKASSO,YANFOLILA,WASSOULOU BALLE,DIARALA,"-8.25, 11.12",-8.25,11.12,36067000
36067894,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOBADJOU,"-8.27, 11.13",-8.27,11.13,36067000
36067895,SIKASSO,YANFOLILA,WASSOULOU BALLE,KOKOYONI OU DIADERIBA,"-8.27, 11.11",-8.27,11.11,36067000
36067896,SIKASSO,YANFOLILA,WASSOULOU BALLE,NIARAKO,"-8.29, 11.1",-8.29,11.1,36067000
36067925,SIKASSO,YANFOLILA,WASSOULOU BALLE,TIEOULENA,"-7.95, 11.13",-7.95,11.13,36067000
36067958,SIKASSO,YANFOLILA,WASSOULOU BALLE,YANFOLILA,"-8.16, 11.18",-8.16,11.18,36067000
36067959,SIKASSO,YANFOLILA,WASSOULOU BALLE,AMADOU-BOUGOUDA,"-8.15, 11.16",-8.15,11.16,36067000
36067960,SIKASSO,YANFOLILA,WASSOULOU BALLE,FARABA,"-8.15, 11.16",-8.15,11.16,36067000
36067961,SIKASSO,YANFOLILA,WASSOULOU BALLE,FOUBADAN,"-8.2, 11.14",-8.2,11.14,36067000
36067962,SIKASSO,YANFOLILA,WASSOULOU BALLE,HADJE-BOUGOU OU SOGOU,"-8.19, 11.2",-8.19,11.2,36067000
36067963,SIKASSO,YANFOLILA,WASSOULOU BALLE,KARTABOUGOU,"-8.12, 11.21",-8.12,11.21,36067000
36067964,SIKASSO,YANFOLILA,WASSOULOU BALLE,KEYEGUELA,"-8.12, 11.16",-8.12,11.16,36067000
36067965,SIKASSO,YANFOLILA,WASSOULOU BALLE,SAMAKELA,"-8.08, 11.12",-8.08,11.12,36067000
36073001,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,BANDIOUGOUFARA,"-8.35, 11.22",-8.35,11.22,36073000
36073125,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,BOUGOUDALE,"-8.45, 11.26",-8.45,11.26,36073000
36073249,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,DONSOSSO,"-8.36, 11.16",-8.36,11.16,36073000
36073373,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,FOUGATIE,"-8.37, 11.13",-8.37,11.13,36073000
36073374,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,BANANTOUMOU,"-8.38, 11.16",-8.38,11.16,36073000
36073375,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,DIANDOUGOU,"-8.34, 11.07",-8.34,11.07,36073000
36073376,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,KALIFAKOROLA,"-8.39, 11.09",-8.39,11.09,36073000
36073377,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,MANAKO,"-8.34, 11.09",-8.34,11.09,36073000
36073378,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,MOUSSAOULENA,"-8.41, 11.08",-8.41,11.08,36073000
36073497,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,KEGNEBA,"-8.43, 11.27",-8.43,11.27,36073000
36073498,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,BOULON,"-8.42, 11.27",-8.42,11.27,36073000
36073621,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,KOMANA,"-8.46, 11.22",-8.46,11.22,36073000
36073745,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,LEBA,"-8.47, 11.26",-8.47,11.26,36073000
36073869,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,SOLOBA,"-8.47, 11.18",-8.47,11.18,36073000
37001001,SIKASSO,YOROSSO,BOURA,BANGA,"-4.48, 12.48",-4.48,12.48,37001000
37001067,SIKASSO,YOROSSO,BOURA,BOURA,"-4.54, 12.41",-4.54,12.41,37001000
37001068,SIKASSO,YOROSSO,BOURA,LOMASSALA,"-4.59, 12.4",-4.59,12.4,37001000
37001069,SIKASSO,YOROSSO,BOURA,PACCO,"-4.54, 12.42",-4.54,12.42,37001000
37001133,SIKASSO,YOROSSO,BOURA,DOROKOUMA,"-4.41, 12.53",-4.41,12.53,37001000
37001199,SIKASSO,YOROSSO,BOURA,GOUAMA,"-4.45, 12.46",-4.45,12.46,37001000
37001265,SIKASSO,YOROSSO,BOURA,KIAN,"-4.55, 12.41",-4.55,12.41,37001000
37001331,SIKASSO,YOROSSO,BOURA,KOLONI,"-4.59, 12.36",-4.59,12.36,37001000
